id,similarity,fl_matriz,de_natureza_juridica,sg_uf,natureza_juridica_macro,de_ramo,setor,idade_empresa_anos,idade_emp_cat,fl_me,fl_sa,fl_epp,fl_mei,fl_ltda,dt_situacao,fl_st_especial,fl_email,fl_telefone,fl_rm,nm_divisao,nm_segmento,fl_spa,fl_antt,fl_veiculo,vl_total_tancagem,vl_total_veiculos_antt,vl_total_veiculos_leves,vl_total_veiculos_pesados,fl_optante_simples,qt_art,vl_total_veiculos_pesados_grupo,vl_total_veiculos_leves_grupo,vl_total_tancagem_grupo,vl_total_veiculos_antt_grupo,vl_potenc_cons_oleo_gas,fl_optante_simei,sg_uf_matriz,de_saude_tributaria,de_saude_rescencia,nu_meses_rescencia,de_nivel_atividade,de_indicador_telefone,fl_simples_irregular,vl_frota,empsetorcensitariofaixarendapopulacao,nm_meso_regiao,nm_micro_regiao,fl_passivel_iss,qt_socios,qt_socios_pf,qt_socios_pj,idade_media_socios,idade_maxima_socios,idade_minima_socios,qt_socios_st_regular,qt_socios_st_suspensa,qt_socios_masculino,qt_socios_feminino,qt_socios_pep,qt_alteracao_socio_total,qt_alteracao_socio_90d,qt_alteracao_socio_180d,qt_alteracao_socio_365d,qt_socios_pj_ativos,qt_socios_pj_nulos,qt_socios_pj_baixados,qt_socios_pj_suspensos,qt_socios_pj_inaptos,vl_idade_media_socios_pj,vl_idade_maxima_socios_pj,vl_idade_minima_socios_pj,qt_coligados,qt_socios_coligados,qt_coligados_matriz,qt_coligados_ativo,qt_coligados_baixada,qt_coligados_inapta,qt_coligados_suspensa,qt_coligados_nula,idade_media_coligadas,idade_maxima_coligadas,idade_minima_coligadas,coligada_mais_nova_ativa,coligada_mais_antiga_ativa,idade_media_coligadas_ativas,coligada_mais_nova_baixada,coligada_mais_antiga_baixada,idade_media_coligadas_baixadas,qt_coligados_sa,qt_coligados_me,qt_coligados_mei,qt_coligados_ltda,qt_coligados_epp,qt_coligados_norte,qt_coligados_sul,qt_coligados_nordeste,qt_coligados_centro,qt_coligados_sudeste,qt_coligados_exterior,qt_ufs_coligados,qt_regioes_coligados,qt_ramos_coligados,qt_coligados_industria,qt_coligados_agropecuaria,qt_coligados_comercio,qt_coligados_serviço,qt_coligados_ccivil,qt_funcionarios_coligados,qt_funcionarios_coligados_gp,media_funcionarios_coligados_gp,max_funcionarios_coligados_gp,min_funcionarios_coligados_gp,vl_folha_coligados,media_vl_folha_coligados,max_vl_folha_coligados,min_vl_folha_coligados,vl_folha_coligados_gp,media_vl_folha_coligados_gp,max_vl_folha_coligados_gp,min_vl_folha_coligados_gp,faturamento_est_coligados,media_faturamento_est_coligados,max_faturamento_est_coligados,min_faturamento_est_coligados,faturamento_est_coligados_gp,media_faturamento_est_coligados_gp,max_faturamento_est_coligados_gp,min_faturamento_est_coligados_gp,total_filiais_coligados,media_filiais_coligados,max_filiais_coligados,min_filiais_coligados,qt_coligados_atividade_alto,qt_coligados_atividade_medio,qt_coligados_atividade_baixo,qt_coligados_atividade_mt_baixo,qt_coligados_atividade_inativo,qt_coligadas,sum_faturamento_estimado_coligadas,de_faixa_faturamento_estimado,de_faixa_faturamento_estimado_grupo,vl_faturamento_estimado_aux,vl_faturamento_estimado_grupo_aux,qt_ex_funcionarios,qt_funcionarios_grupo,percent_func_genero_masc,percent_func_genero_fem,idade_ate_18,idade_de_19_a_23,idade_de_24_a_28,idade_de_29_a_33,idade_de_34_a_38,idade_de_39_a_43,idade_de_44_a_48,idade_de_49_a_53,idade_de_54_a_58,idade_acima_de_58,grau_instrucao_macro_analfabeto,grau_instrucao_macro_escolaridade_fundamental,grau_instrucao_macro_escolaridade_media,grau_instrucao_macro_escolaridade_superior,grau_instrucao_macro_desconhecido,total,meses_ultima_contratacaco,qt_admitidos_12meses,qt_desligados_12meses,qt_desligados,qt_admitidos,media_meses_servicos_all,max_meses_servicos_all,min_meses_servicos_all,media_meses_servicos,max_meses_servicos,min_meses_servicos,qt_funcionarios,qt_funcionarios_12meses,qt_funcionarios_24meses,tx_crescimento_12meses,tx_crescimento_24meses,tx_rotatividade,qt_filiais,lat,lon
3a83be392f8d8336ed5ff6af9c599a14f6bd85894fa256908d29341a47e415d0,0.42147824,True,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,24.252054794520546,> 20,False,False,False,False,False,2005-10-14,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,24.0,16.0,False,14.0,16.0,24.0,,,,False,RO,AZUL,ACIMA DE 1 ANO,23.0,MEDIA,BOA,False,1227776.0,1471.88,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",27509544.0,28439544.0,263.0,239.0,39.75,60.25,,3.0,4.0,20.0,37.0,48.0,48.0,39.0,18.0,22.0,,59.0,70.0,110.0,,239.0,26.066666666666666,0.0,0.0,263.0,502.0,124.85313333333329,5014.966666666666,0.7333333333333333,164.8326359832636,306.9,26.066666666666666,239.0,239.0,273.0,0.0,-12.454212454212456,0.0,1,-10.943145,-62.8277863
df95b7f3ad63d35f1be8c9ef2c2aa74e40f230317eed5efa816563340a7ee53f,0.4210154,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.81643835616439,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,1.0,1.0,False,,1.0,1.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,69817.0,688.53,CENTRO MARANHENSE,ALTO MEARIM E GRAJAU,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",28694412.0,29624412.0,28.0,199.0,34.67,65.33,,,1.0,18.0,36.0,36.0,40.0,27.0,29.0,12.0,,1.0,82.0,116.0,,199.0,34.36666666666667,0.0,0.0,29.0,228.0,161.00994152046798,367.26666666666665,11.133333333333333,167.50167504187627,367.13333333333327,34.36666666666667,199.0,199.0,199.0,0.0,0.0,0.0,1,-5.815403400000001,-46.1361454
221076f77ab1afc659b5d85a3b309cbc8afe554205dd19c3ca7c34531f30152e,0.4209778,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,30.487671232876714,> 20,False,False,False,False,False,2005-02-12,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,2.0,8.0,False,,8.0,2.0,,,,False,AM,AZUL,ACIMA DE 1 ANO,49.0,ALTA,BOA,False,445609.0,1013.72,CENTRO AMAZONENSE,MANAUS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",102619870.0,102619870.0,585.0,801.0,42.2,57.8,,7.0,51.0,99.0,154.0,148.0,142.0,91.0,63.0,46.0,,85.0,431.0,285.0,,801.0,24.2,0.0,0.0,588.0,1389.0,106.60756484149852,5014.966666666666,-6.1,135.8376612567623,362.2,24.2,801.0,801.0,899.0,0.0,-10.901001112347052,0.0,0,-3.1316333,-59.9825041
9ce32f1652f188c570cc4ccb7439085c0b69785555db01b897163573b1962209,0.42091405,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.81643835616439,> 20,False,False,False,False,False,2005-10-07,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,6.0,6.0,False,2.0,6.0,6.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,524725.0,497.03,NORTE MARANHENSE,LITORAL OCIDENTAL MARANHENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",28488348.0,29418348.0,129.0,209.0,41.15,58.85,,,1.0,16.0,40.0,45.0,45.0,28.0,12.0,22.0,,30.0,85.0,94.0,,209.0,25.23333333333333,0.0,0.0,129.0,338.0,123.84546351084812,530.9,-0.03333333333333333,181.23030303030293,530.9,29.3,209.0,209.0,296.0,0.0,-29.3918918918919,0.0,1,-1.8597328000000002,-44.58549910000001
04732bec03125a8a17f1191cbd7c6dc675628bbb87125c4f717b81d9c3bedd6e,0.42053732,True,MUNICIPIO,RN,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.8,> 20,False,False,False,False,False,2005-09-10,False,False,False,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,2.0,8.0,False,28.0,8.0,2.0,,,,False,RN,AZUL,ACIMA DE 1 ANO,48.0,ALTA,BOA,False,148394.0,654.24,LESTE POTIGUAR,NATAL,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",222343060.0,223273060.0,1196.0,1050.0,31.43,68.57,,4.0,33.0,139.0,175.0,175.0,191.0,152.0,96.0,85.0,,10.0,511.0,529.0,,1050.0,1.9666666666666663,8.0,99.0,1197.0,2247.0,84.55236185383244,5014.966666666666,-0.5666666666666667,135.09260317460294,506.16666666666674,1.9666666666666663,1050.0,1148.0,1228.0,-8.536585365853655,-14.495114006514651,9.036969420356002,1,-5.78041245,-35.20621843837143
0c2d45bb38414dc8a43116aa476a704f078bbf19f30455da4243afcdd09bef51,0.42028385,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.778082191780825,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,5.0,1.0,False,3.0,1.0,5.0,,,,False,MA,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,197106.0,932.18,NORTE MARANHENSE,LENCOIS MARANHENSES,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",10406232.0,12516232.0,34.0,202.0,31.19,68.81,,,,3.0,29.0,45.0,42.0,33.0,21.0,29.0,,2.0,144.0,56.0,,202.0,119.53333333333332,0.0,0.0,34.0,236.0,528.4536723163843,5014.966666666666,79.43333333333334,231.82442244224416,476.73333333333335,119.53333333333332,202.0,202.0,202.0,0.0,0.0,0.0,1,-2.4987599,-43.253274
843596e8419cff757089b2603ce58944d25c3d443b550db4954885fb81c08a61,0.41992646,True,MUNICIPIO,AM,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,35.684931506849324,> 20,False,False,False,False,False,2005-11-03,False,True,True,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,4.0,0.0,False,28.0,0.0,4.0,,,,False,AM,AZUL,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,183695.0,914.47,CENTRO AMAZONENSE,MANAUS,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",293898780.0,293898780.0,1786.0,2014.0,39.28,60.72,,9.0,108.0,228.0,397.0,403.0,366.0,225.0,140.0,138.0,,,1295.0,719.0,,2014.0,23.7,0.0,0.0,1798.0,3816.0,72.61823585977794,5014.966666666666,-5.066666666666666,115.38972580112318,433.13333333333327,23.7,2018.0,2018.0,2744.0,0.0,-26.457725947521872,0.0,0,-3.1316333,-59.9825041
d8b25dbe36e0ac0423ba33226d802dbc6255c97e666729f1e08816eb868984bd,0.4196283,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-06-11,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,13.0,9.0,False,,9.0,13.0,,,,False,PI,AZUL,ACIMA DE 1 ANO,48.0,ALTA,,False,380393.0,435.78,CENTRO NORTE PIAUIENSE,VALENCA DO PIAUI,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",27251964.0,30291964.0,88.0,206.0,30.1,69.9,,,4.0,15.0,44.0,24.0,18.0,29.0,37.0,35.0,2.0,49.0,102.0,53.0,,206.0,26.966666666666665,0.0,0.0,89.0,295.0,229.2333333333332,5014.966666666666,1.0666666666666669,234.525566343042,470.66666666666674,33.73333333333333,206.0,206.0,248.0,0.0,-16.935483870967733,0.0,6,-6.404814900000001,-41.7382812
d2e5177dfbd1672430c369681f403e22418eebd9b62042c960eb17426b4eb4f7,0.41959977,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2004-12-18,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,1.0,3.0,False,,3.0,1.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,282224.0,,CENTRO NORTE PIAUIENSE,MEDIO PARNAIBA PIAUIENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15403284.0,15403284.0,24.0,122.0,36.07,63.93,,,3.0,9.0,18.0,31.0,21.0,19.0,13.0,8.0,,34.0,50.0,38.0,,122.0,57.66666666666666,0.0,0.0,24.0,146.0,214.84223744292225,5014.966666666666,11.166666666666664,122.51448087431696,265.6,57.66666666666666,122.0,122.0,123.0,0.0,-0.8130081300813052,0.0,0,-6.0872665999999995,-42.7366138
0012f06c4ea31b52d25c6d791ec7f6c087bd7c0eb1f338c2400b987ee6e2c22b,0.41954482,True,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,31.150684931506852,> 20,False,False,False,False,False,2005-10-22,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,35.0,24.0,False,10.0,24.0,36.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,2314189.0,637.12,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",104474450.0,105614450.0,355.0,644.0,45.5,54.5,,,16.0,63.0,99.0,126.0,138.0,87.0,70.0,45.0,,186.0,266.0,192.0,,644.0,24.36666666666667,0.0,0.0,355.0,999.0,147.25215646940833,5014.966666666666,-3.033333333333333,181.76594202898576,378.6,24.36666666666667,644.0,644.0,709.0,0.0,-9.167842031029616,0.0,2,-10.943145,-62.8277863
336bbbd8f1c55b5da88026ba339afc7901baa2c5dbdec273efaa5dacedf986c8,0.41949373,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-11-03,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,8.0,11.0,False,,11.0,8.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,,False,986409.0,467.29,CENTRO NORTE PIAUIENSE,CAMPO MAIOR,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",15145704.0,15145704.0,131.0,148.0,60.14,39.86,,1.0,8.0,23.0,22.0,21.0,14.0,18.0,17.0,24.0,2.0,94.0,21.0,31.0,,148.0,24.2,0.0,0.0,132.0,281.0,142.59999999999994,484.83333333333326,6.1,170.85123042505592,484.83333333333326,24.2,149.0,149.0,197.0,0.0,-24.36548223350253,0.0,0,-4.8339574,-42.173978600000005
ede16a2efb78fe2568f483fdc78f9b4ea09b0c1b344d86d242895974441cf7db,0.41902518,False,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.372602739726027,> 20,False,False,False,False,False,2005-05-07,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,,19.0,27.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,22.0,ALTA,BOA,False,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 360.000,01 A R$ 1.500.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",930000.0,44564052.0,0.0,271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,-10.943145,-62.8277863
fb44a38453229ab3795e73794c0b7966dc26ea24f94da2b6965d60be61c18340,0.4188325,True,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,26.495890410958904,> 20,False,False,False,False,False,2005-10-22,False,True,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,16.0,16.0,False,,16.0,16.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,26.0,ALTA,BOA,False,795489.0,947.22,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",109523016.0,110453016.0,330.0,569.0,42.18,57.82,,5.0,31.0,71.0,82.0,119.0,94.0,72.0,57.0,38.0,,198.0,237.0,134.0,,569.0,23.4,0.0,0.0,331.0,900.0,108.9912495365222,5014.966666666666,-4.166666666666667,135.16859988283548,285.56666666666666,23.4,569.0,569.0,622.0,0.0,-8.520900321543412,0.0,1,-10.943145,-62.8277863
6af6bc271202d69e25c3bebe0551117c078e02b48e4105a87a141231bfd7cfd0,0.41866943,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,43.854794520547955,> 20,False,False,False,False,False,2005-11-03,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,2.0,8.0,False,,8.0,2.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,605978.0,324.69,CENTRO NORTE PIAUIENSE,MEDIO PARNAIBA PIAUIENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",14888124.0,19788124.0,123.0,158.0,67.09,32.91,,1.0,6.0,20.0,19.0,22.0,26.0,20.0,22.0,22.0,,22.0,122.0,14.0,,158.0,41.5,0.0,0.0,123.0,281.0,123.92633451957278,5014.966666666666,1.0,107.51919831223631,423.9666666666666,41.5,158.0,158.0,158.0,0.0,0.0,0.0,4,-6.0872665999999995,-42.7366138
94882fcd564398db3442997c4a39466fbf333671e499c8455d90762590dabeb5,0.41861513,True,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.835616438356166,> 20,False,False,False,False,False,2005-11-03,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,6.0,3.0,False,,3.0,6.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,232595.0,504.77,CENTRO NORTE PIAUIENSE,MEDIO PARNAIBA PIAUIENSE,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 10.000.000,01 A R$ 30.000.000,00",20039724.0,20039724.0,8.0,134.0,44.78,55.22,,,9.0,10.0,23.0,27.0,27.0,23.0,8.0,7.0,,40.0,44.0,50.0,,134.0,28.33333333333333,0.0,0.0,8.0,142.0,130.85704225352123,263.73333333333335,11.066666666666665,133.42213930348262,263.73333333333335,28.33333333333333,134.0,134.0,134.0,0.0,0.0,0.0,0,-6.0872665999999995,-42.7366138
a96d6c1bea541beff90476c1618d9491d0cca322c8babec335d99facfe92c5f0,0.41807118,True,MUNICIPIO,MA,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,21.83287671232877,> 20,False,False,False,False,False,2005-09-30,False,False,False,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,0.0,5.0,False,,5.0,0.0,,,,False,MA,VERDE,ACIMA DE 1 ANO,23.0,ALTA,BOA,False,472592.0,,OESTE MARANHENSE,IMPERATRIZ,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",106689630.0,107619630.0,69.0,537.0,35.2,64.8,,,1.0,40.0,86.0,122.0,85.0,82.0,57.0,64.0,,142.0,219.0,176.0,,537.0,25.23333333333333,0.0,0.0,69.0,606.0,158.5964679911702,263.7,3.066666666666667,170.3581626319058,263.7,25.23333333333333,537.0,537.0,540.0,0.0,-0.5555555555555536,0.0,1,-5.5858859,-47.440422600000005
6a386fbcbe2eab59853dac55fbd3466e1bcb13e413dfa2ecb1c1941d593900c4,0.41752982,True,MUNICIPIO,RO,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,22.85205479452055,> 20,False,False,False,False,False,2005-10-07,False,False,True,NAO,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,True,,,50.0,20.0,False,39.0,20.0,50.0,,,,False,RO,VERDE,ACIMA DE 1 ANO,48.0,ALTA,BOA,False,1719966.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 100.000.000,01 A R$ 300.000.000,00","DE R$ 100.000.000,01 A R$ 300.000.000,00",184633340.0,184633340.0,1068.0,1033.0,34.37,65.63,,17.0,56.0,135.0,223.0,204.0,149.0,137.0,61.0,51.0,,185.0,461.0,387.0,,1033.0,23.2,0.0,0.0,1069.0,2102.0,67.52194695886921,250.5,-11.2,111.51729590190376,250.5,23.2,1033.0,1033.0,1097.0,0.0,-5.834092980856887,0.0,0,-10.943145,-62.8277863
f655089bd56d45840f7a1677f654d9d423c29fcf074e25ebc0c9c10f9e8ef5c7,0.41726714,False,MUNICIPIO,PI,OUTROS,"ADMINISTRACAO PUBLICA, DEFESA E SEGURIDADE SOCIAL",SERVIÇO,9.756164383561645,5 a 10,False,False,False,False,False,2009-01-27,False,False,True,SIM,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,ADMINISTRACAO PUBLICA DEFESA E SEGURIDADE SOCIAL,False,False,False,,,,,False,,5.0,7.0,,,,False,PI,VERDE,ACIMA DE 1 ANO,48.0,ALTA,,False,,458.84,CENTRO NORTE PIAUIENSE,TERESINA,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"DE R$ 10.000.000,01 A R$ 30.000.000,00","DE R$ 30.000.000,01 A R$ 100.000.000,00",15609348.0,66249576.0,32.0,619.0,26.36,73.64,,3.0,9.0,27.0,34.0,17.0,10.0,6.0,,4.0,,6.0,57.0,47.0,,110.0,28.33333333333333,0.0,0.0,32.0,142.0,66.05366430260051,116.56666666666666,4.066666666666666,75.21515151515156,116.56666666666666,28.33333333333333,110.0,110.0,110.0,0.0,0.0,0.0,3,-5.1429275,-42.751587
